method,end_point,response_time,hour_of_day,day_of_week,month,is_weekend,error_count,unique_error_type,avg_response_time,max_response_time,response_time_category,is_potential_anomalous
PUT,/users,212,6,4,4,0,319,5,243.46375,4857,normal,1
PUT,/login,184,6,4,4,0,313,5,242.773283,4979,normal,0
POST,/data,279,6,4,4,0,315,5,238.6485995,4986,normal,1
PUT,/data,99,6,4,4,0,319,5,243.46375,4857,fast,0
PATCH,/admin,201,6,4,4,0,308,5,234.9827711,4994,normal,1
PUT,/users,33,6,4,4,0,303,5,251.9843433,4980,fast,0
POST,/data,99,6,4,4,0,303,5,251.9843433,4980,fast,0
DELETE,/metrics,80,6,4,4,0,281,5,231.1578757,4991,fast,0
DELETE,/users,233,6,4,4,0,287,5,234.4954096,4998,normal,1
PATCH,/data,177,6,4,4,0,308,5,234.9827711,4994,normal,0
PUT,/login,216,6,4,4,0,303,5,251.9843433,4980,normal,1
PATCH,/data,128,6,4,4,0,281,5,231.1578757,4991,normal,0
POST,/users,42,6,4,4,0,287,5,234.4954096,4998,fast,0
DELETE,/metrics,258,7,4,4,0,313,5,242.773283,4979,normal,1
PATCH,/users,206,7,4,4,0,313,5,242.773283,4979,normal,1
DELETE,/admin,18,7,4,4,0,303,5,251.9843433,4980,fast,0
PUT,/metrics,155,7,4,4,0,313,5,242.773283,4979,normal,0
DELETE,/login,61,7,4,4,0,319,5,243.46375,4857,fast,0
DELETE,/admin,53,7,4,4,0,303,5,251.9843433,4980,fast,0
POST,/metrics,24,7,4,4,0,303,5,251.9843433,4980,fast,0
POST,/data,197,7,4,4,0,305,5,238.7543703,4942,normal,0
PATCH,/metrics,81,7,4,4,0,315,5,238.6485995,4986,fast,0
PATCH,/admin,48,7,4,4,0,305,5,238.7543703,4942,fast,0
PATCH,/admin,112,8,4,4,0,313,5,242.773283,4979,normal,0
POST,/login,103,8,4,4,0,287,5,234.4954096,4998,normal,0
GET,/login,229,8,4,4,0,313,5,242.773283,4979,normal,1
POST,/admin,43,8,4,4,0,287,5,234.4954096,4998,fast,0
PUT,/admin,226,8,4,4,0,319,5,243.46375,4857,normal,1
DELETE,/data,240,8,4,4,0,281,5,231.1578757,4991,normal,1
DELETE,/data,223,8,4,4,0,303,5,251.9843433,4980,normal,1
GET,/data,147,8,4,4,0,281,5,231.1578757,4991,normal,0
DELETE,/admin,105,8,4,4,0,303,5,251.9843433,4980,normal,0
GET,/users,231,8,4,4,0,319,5,243.46375,4857,normal,1
POST,/admin,208,8,4,4,0,308,5,234.9827711,4994,normal,1
DELETE,/admin,28,8,4,4,0,308,5,234.9827711,4994,fast,0
PATCH,/admin,244,9,4,4,0,313,5,242.773283,4979,normal,1
PATCH,/data,269,9,4,4,0,313,5,242.773283,4979,normal,1
POST,/admin,266,9,4,4,0,281,5,231.1578757,4991,normal,1
POST,/admin,262,9,4,4,0,319,5,243.46375,4857,normal,1
GET,/data,180,9,4,4,0,303,5,251.9843433,4980,normal,0
PUT,/users,31,9,4,4,0,319,5,243.46375,4857,fast,0
GET,/data,274,9,4,4,0,281,5,231.1578757,4991,normal,1
PATCH,/metrics,152,9,4,4,0,319,5,243.46375,4857,normal,0
PATCH,/login,281,9,4,4,0,308,5,234.9827711,4994,normal,1
PUT,/metrics,169,10,4,4,0,287,5,234.4954096,4998,normal,0
PATCH,/metrics,11,10,4,4,0,303,5,251.9843433,4980,fast,0
GET,/users,239,10,4,4,0,319,5,243.46375,4857,normal,1
PATCH,/metrics,115,10,4,4,0,313,5,242.773283,4979,normal,0
PATCH,/login,100,10,4,4,0,281,5,231.1578757,4991,fast,0
GET,/metrics,34,10,4,4,0,315,5,238.6485995,4986,fast,0
DELETE,/admin,247,11,4,4,0,303,5,251.9843433,4980,normal,1
PATCH,/login,110,11,4,4,0,305,5,238.7543703,4942,normal,0
PUT,/data,154,11,4,4,0,322,5,243.0159184,4961,normal,0
PUT,/login,75,11,4,4,0,308,5,234.9827711,4994,fast,0
POST,/metrics,272,11,4,4,0,305,5,238.7543703,4942,normal,1
PATCH,/metrics,244,11,4,4,0,319,5,243.46375,4857,normal,1
GET,/metrics,249,11,4,4,0,303,5,251.9843433,4980,normal,1
POST,/data,157,11,4,4,0,308,5,234.9827711,4994,normal,0
PUT,/admin,106,11,4,4,0,287,5,234.4954096,4998,normal,0
POST,/login,153,12,4,4,0,281,5,231.1578757,4991,normal,0
POST,/users,272,12,4,4,0,308,5,234.9827711,4994,normal,1
DELETE,/admin,107,12,4,4,0,319,5,243.46375,4857,normal,0
GET,/users,171,12,4,4,0,313,5,242.773283,4979,normal,0
GET,/login,272,12,4,4,0,281,5,231.1578757,4991,normal,1
PUT,/data,122,13,4,4,0,308,5,234.9827711,4994,normal,0
DELETE,/login,299,13,4,4,0,305,5,238.7543703,4942,normal,1
GET,/metrics,155,13,4,4,0,313,5,242.773283,4979,normal,0
PATCH,/admin,94,14,4,4,0,313,5,242.773283,4979,fast,0
POST,/data,131,14,4,4,0,308,5,234.9827711,4994,normal,0
DELETE,/data,248,14,4,4,0,315,5,238.6485995,4986,normal,1
PUT,/metrics,236,14,4,4,0,315,5,238.6485995,4986,normal,1
GET,/metrics,42,14,4,4,0,322,5,243.0159184,4961,fast,0
GET,/data,57,14,4,4,0,303,5,251.9843433,4980,fast,0
POST,/metrics,38,14,4,4,0,287,5,234.4954096,4998,fast,0
DELETE,/data,44,15,4,4,0,281,5,231.1578757,4991,fast,0
PUT,/data,116,15,4,4,0,281,5,231.1578757,4991,normal,0
POST,/login,252,15,4,4,0,308,5,234.9827711,4994,normal,1
PATCH,/data,199,15,4,4,0,319,5,243.46375,4857,normal,0
GET,/users,70,15,4,4,0,319,5,243.46375,4857,fast,0
DELETE,/login,13,16,4,4,0,313,5,242.773283,4979,fast,0
DELETE,/data,74,16,4,4,0,308,5,234.9827711,4994,fast,0
DELETE,/metrics,150,16,4,4,0,308,5,234.9827711,4994,normal,0
DELETE,/data,253,16,4,4,0,315,5,238.6485995,4986,normal,1
PATCH,/admin,206,16,4,4,0,303,5,251.9843433,4980,normal,1
POST,/metrics,96,16,4,4,0,281,5,231.1578757,4991,fast,0
PUT,/data,78,17,4,4,0,287,5,234.4954096,4998,fast,0
PUT,/data,194,17,4,4,0,319,5,243.46375,4857,normal,0
DELETE,/admin,100,17,4,4,0,313,5,242.773283,4979,fast,0
PATCH,/data,64,17,4,4,0,305,5,238.7543703,4942,fast,0
PATCH,/metrics,109,17,4,4,0,308,5,234.9827711,4994,normal,0
PUT,/metrics,82,17,4,4,0,303,5,251.9843433,4980,fast,0
DELETE,/data,102,17,4,4,0,322,5,243.0159184,4961,normal,0
PATCH,/data,39,17,4,4,0,308,5,234.9827711,4994,fast,0
POST,/admin,300,18,4,4,0,322,5,243.0159184,4961,normal,1
PATCH,/login,95,18,4,4,0,322,5,243.0159184,4961,fast,0
POST,/login,15,18,4,4,0,308,5,234.9827711,4994,fast,0
PATCH,/users,34,18,4,4,0,303,5,251.9843433,4980,fast,0
PUT,/metrics,17,18,4,4,0,281,5,231.1578757,4991,fast,0
PATCH,/admin,275,18,4,4,0,308,5,234.9827711,4994,normal,1
GET,/data,81,18,4,4,0,305,5,238.7543703,4942,fast,0
GET,/login,113,18,4,4,0,315,5,238.6485995,4986,normal,0
PUT,/login,76,18,4,4,0,287,5,234.4954096,4998,fast,0
GET,/admin,100,18,4,4,0,281,5,231.1578757,4991,fast,0
PATCH,/admin,208,19,4,4,0,303,5,251.9843433,4980,normal,1
GET,/admin,209,19,4,4,0,308,5,234.9827711,4994,normal,1
DELETE,/login,65,19,4,4,0,308,5,234.9827711,4994,fast,0
PUT,/users,15,19,4,4,0,287,5,234.4954096,4998,fast,0
GET,/data,185,19,4,4,0,308,5,234.9827711,4994,normal,0
GET,/users,229,19,4,4,0,303,5,251.9843433,4980,normal,1
POST,/data,163,19,4,4,0,305,5,238.7543703,4942,normal,0
PATCH,/metrics,102,19,4,4,0,315,5,238.6485995,4986,normal,0
DELETE,/metrics,258,19,4,4,0,281,5,231.1578757,4991,normal,1
PUT,/users,59,20,4,4,0,313,5,242.773283,4979,fast,0
GET,/users,91,20,4,4,0,322,5,243.0159184,4961,fast,0
POST,/admin,286,20,4,4,0,319,5,243.46375,4857,normal,1
POST,/users,173,20,4,4,0,305,5,238.7543703,4942,normal,0
GET,/metrics,143,20,4,4,0,281,5,231.1578757,4991,normal,0
PATCH,/login,27,20,4,4,0,303,5,251.9843433,4980,fast,0
POST,/login,298,20,4,4,0,281,5,231.1578757,4991,normal,1
PUT,/data,299,20,4,4,0,313,5,242.773283,4979,normal,1
PUT,/metrics,243,20,4,4,0,308,5,234.9827711,4994,normal,1
PUT,/metrics,297,21,4,4,0,281,5,231.1578757,4991,normal,1
PUT,/metrics,246,21,4,4,0,303,5,251.9843433,4980,normal,1
DELETE,/login,261,21,4,4,0,313,5,242.773283,4979,normal,1
POST,/metrics,234,21,4,4,0,287,5,234.4954096,4998,normal,1
DELETE,/login,300,21,4,4,0,313,5,242.773283,4979,normal,1
GET,/users,15,21,4,4,0,281,5,231.1578757,4991,fast,0
PUT,/users,298,21,4,4,0,313,5,242.773283,4979,normal,1
PATCH,/login,152,22,4,4,0,319,5,243.46375,4857,normal,0
PUT,/admin,269,22,4,4,0,322,5,243.0159184,4961,normal,1
PUT,/data,181,22,4,4,0,319,5,243.46375,4857,normal,0
GET,/admin,265,22,4,4,0,308,5,234.9827711,4994,normal,1
GET,/metrics,177,22,4,4,0,322,5,243.0159184,4961,normal,0
PUT,/login,197,22,4,4,0,287,5,234.4954096,4998,normal,0
PUT,/admin,271,22,4,4,0,281,5,231.1578757,4991,normal,1
DELETE,/admin,40,22,4,4,0,313,5,242.773283,4979,fast,0
PUT,/metrics,66,22,4,4,0,303,5,251.9843433,4980,fast,0
GET,/data,243,23,4,4,0,319,5,243.46375,4857,normal,1
GET,/login,46,23,4,4,0,305,5,238.7543703,4942,fast,0
PUT,/admin,141,23,4,4,0,322,5,243.0159184,4961,normal,0
DELETE,/metrics,234,23,4,4,0,305,5,238.7543703,4942,normal,1
GET,/admin,154,23,4,4,0,313,5,242.773283,4979,normal,0
PATCH,/users,45,23,4,4,0,281,5,231.1578757,4991,fast,0
PUT,/metrics,127,23,4,4,0,319,5,243.46375,4857,normal,0
PATCH,/data,111,23,4,4,0,315,5,238.6485995,4986,normal,0
GET,/metrics,139,23,4,4,0,281,5,231.1578757,4991,normal,0
GET,/users,256,23,4,4,0,305,5,238.7543703,4942,normal,1
DELETE,/login,41,0,5,4,1,287,5,234.4954096,4998,fast,0
GET,/users,201,0,5,4,1,313,5,242.773283,4979,normal,1
GET,/users,275,0,5,4,1,287,5,234.4954096,4998,normal,1
POST,/data,193,0,5,4,1,315,5,238.6485995,4986,normal,0
GET,/metrics,153,0,5,4,1,303,5,251.9843433,4980,normal,0
DELETE,/data,186,0,5,4,1,315,5,238.6485995,4986,normal,0
DELETE,/metrics,54,0,5,4,1,281,5,231.1578757,4991,fast,0
GET,/users,204,1,5,4,1,281,5,231.1578757,4991,normal,1
PUT,/admin,155,1,5,4,1,281,5,231.1578757,4991,normal,0
PATCH,/login,276,1,5,4,1,319,5,243.46375,4857,normal,1
GET,/login,40,1,5,4,1,308,5,234.9827711,4994,fast,0
POST,/metrics,83,1,5,4,1,305,5,238.7543703,4942,fast,0
DELETE,/admin,206,1,5,4,1,319,5,243.46375,4857,normal,1
POST,/data,114,1,5,4,1,322,5,243.0159184,4961,normal,0
PUT,/login,223,1,5,4,1,308,5,234.9827711,4994,normal,1
PUT,/users,112,1,5,4,1,308,5,234.9827711,4994,normal,0
PATCH,/login,218,2,5,4,1,281,5,231.1578757,4991,normal,1
POST,/data,128,2,5,4,1,308,5,234.9827711,4994,normal,0
PUT,/metrics,186,2,5,4,1,308,5,234.9827711,4994,normal,0
POST,/metrics,164,2,5,4,1,287,5,234.4954096,4998,normal,0
GET,/admin,141,2,5,4,1,315,5,238.6485995,4986,normal,0
DELETE,/admin,278,2,5,4,1,303,5,251.9843433,4980,normal,1
GET,/login,225,2,5,4,1,322,5,243.0159184,4961,normal,1
PUT,/login,171,3,5,4,1,308,5,234.9827711,4994,normal,0
POST,/metrics,117,3,5,4,1,308,5,234.9827711,4994,normal,0
DELETE,/admin,159,3,5,4,1,322,5,243.0159184,4961,normal,0
DELETE,/metrics,245,3,5,4,1,281,5,231.1578757,4991,normal,1
POST,/metrics,216,3,5,4,1,281,5,231.1578757,4991,normal,1
GET,/admin,53,3,5,4,1,305,5,238.7543703,4942,fast,0
DELETE,/data,204,3,5,4,1,308,5,234.9827711,4994,normal,1
GET,/metrics,229,3,5,4,1,313,5,242.773283,4979,normal,1
PUT,/data,34,4,5,4,1,322,5,243.0159184,4961,fast,0
PUT,/users,123,4,5,4,1,319,5,243.46375,4857,normal,0
GET,/admin,148,4,5,4,1,322,5,243.0159184,4961,normal,0
PUT,/admin,142,4,5,4,1,287,5,234.4954096,4998,normal,0
PATCH,/admin,260,4,5,4,1,305,5,238.7543703,4942,normal,1
PATCH,/admin,229,4,5,4,1,305,5,238.7543703,4942,normal,1
DELETE,/metrics,215,4,5,4,1,305,5,238.7543703,4942,normal,1
DELETE,/users,268,4,5,4,1,305,5,238.7543703,4942,normal,1
GET,/metrics,22,4,5,4,1,308,5,234.9827711,4994,fast,0
GET,/data,242,4,5,4,1,322,5,243.0159184,4961,normal,1
DELETE,/login,28,4,5,4,1,305,5,238.7543703,4942,fast,0
POST,/login,227,4,5,4,1,308,5,234.9827711,4994,normal,1
DELETE,/users,188,5,5,4,1,305,5,238.7543703,4942,normal,0
GET,/users,48,5,5,4,1,322,5,243.0159184,4961,fast,0
DELETE,/metrics,177,6,5,4,1,287,5,234.4954096,4998,normal,0
POST,/admin,114,6,5,4,1,303,5,251.9843433,4980,normal,0
POST,/users,130,6,5,4,1,305,5,238.7543703,4942,normal,0
PATCH,/admin,90,6,5,4,1,281,5,231.1578757,4991,fast,0
POST,/metrics,96,6,5,4,1,319,5,243.46375,4857,fast,0
POST,/data,177,6,5,4,1,281,5,231.1578757,4991,normal,0
POST,/admin,218,6,5,4,1,308,5,234.9827711,4994,normal,1
PUT,/users,17,6,5,4,1,315,5,238.6485995,4986,fast,0
PUT,/admin,147,6,5,4,1,287,5,234.4954096,4998,normal,0
PATCH,/users,167,7,5,4,1,315,5,238.6485995,4986,normal,0
DELETE,/metrics,24,7,5,4,1,308,5,234.9827711,4994,fast,0
POST,/metrics,26,7,5,4,1,322,5,243.0159184,4961,fast,0
DELETE,/users,201,7,5,4,1,281,5,231.1578757,4991,normal,1
POST,/users,276,7,5,4,1,313,5,242.773283,4979,normal,1
DELETE,/metrics,86,7,5,4,1,319,5,243.46375,4857,fast,0
DELETE,/admin,194,7,5,4,1,281,5,231.1578757,4991,normal,0
DELETE,/admin,177,8,5,4,1,305,5,238.7543703,4942,normal,0
POST,/data,87,8,5,4,1,281,5,231.1578757,4991,fast,0
POST,/login,177,8,5,4,1,313,5,242.773283,4979,normal,0
PATCH,/metrics,172,8,5,4,1,319,5,243.46375,4857,normal,0
PATCH,/metrics,240,8,5,4,1,308,5,234.9827711,4994,normal,1
DELETE,/login,248,9,5,4,1,313,5,242.773283,4979,normal,1
GET,/users,17,9,5,4,1,287,5,234.4954096,4998,fast,0
DELETE,/admin,232,9,5,4,1,313,5,242.773283,4979,normal,1
PUT,/admin,54,9,5,4,1,287,5,234.4954096,4998,fast,0
PUT,/admin,48,9,5,4,1,287,5,234.4954096,4998,fast,0
GET,/data,57,9,5,4,1,319,5,243.46375,4857,fast,0
PUT,/admin,176,10,5,4,1,287,5,234.4954096,4998,normal,0
PUT,/data,63,10,5,4,1,303,5,251.9843433,4980,fast,0
PUT,/users,276,10,5,4,1,319,5,243.46375,4857,normal,1
POST,/admin,168,10,5,4,1,287,5,234.4954096,4998,normal,0
GET,/metrics,192,10,5,4,1,313,5,242.773283,4979,normal,0
GET,/login,273,10,5,4,1,315,5,238.6485995,4986,normal,1
POST,/login,179,10,5,4,1,308,5,234.9827711,4994,normal,0
PUT,/users,151,11,5,4,1,308,5,234.9827711,4994,normal,0
PATCH,/metrics,168,11,5,4,1,287,5,234.4954096,4998,normal,0
POST,/admin,134,11,5,4,1,281,5,231.1578757,4991,normal,0
GET,/login,146,11,5,4,1,313,5,242.773283,4979,normal,0
POST,/admin,39,11,5,4,1,319,5,243.46375,4857,fast,0
PUT,/metrics,194,11,5,4,1,287,5,234.4954096,4998,normal,0
PATCH,/users,222,11,5,4,1,287,5,234.4954096,4998,normal,1
GET,/users,126,11,5,4,1,315,5,238.6485995,4986,normal,0
DELETE,/admin,107,12,5,4,1,281,5,231.1578757,4991,normal,0
PUT,/users,272,12,5,4,1,322,5,243.0159184,4961,normal,1
POST,/admin,63,13,5,4,1,303,5,251.9843433,4980,fast,0
PUT,/login,80,13,5,4,1,308,5,234.9827711,4994,fast,0
POST,/login,247,13,5,4,1,319,5,243.46375,4857,normal,1
PATCH,/users,223,13,5,4,1,315,5,238.6485995,4986,normal,1
PATCH,/users,143,13,5,4,1,281,5,231.1578757,4991,normal,0
PATCH,/login,129,13,5,4,1,319,5,243.46375,4857,normal,0
DELETE,/users,258,13,5,4,1,322,5,243.0159184,4961,normal,1
PATCH,/users,43,14,5,4,1,315,5,238.6485995,4986,fast,0
PUT,/users,116,14,5,4,1,305,5,238.7543703,4942,normal,0
DELETE,/admin,169,14,5,4,1,287,5,234.4954096,4998,normal,0
PUT,/data,295,14,5,4,1,287,5,234.4954096,4998,normal,1
PATCH,/data,62,14,5,4,1,322,5,243.0159184,4961,fast,0
POST,/admin,195,14,5,4,1,313,5,242.773283,4979,normal,0
PUT,/data,77,14,5,4,1,313,5,242.773283,4979,fast,0
PUT,/users,174,14,5,4,1,308,5,234.9827711,4994,normal,0
GET,/login,259,15,5,4,1,315,5,238.6485995,4986,normal,1
PATCH,/users,192,15,5,4,1,287,5,234.4954096,4998,normal,0
DELETE,/admin,112,15,5,4,1,319,5,243.46375,4857,normal,0
PUT,/users,73,15,5,4,1,315,5,238.6485995,4986,fast,0
GET,/data,71,15,5,4,1,319,5,243.46375,4857,fast,0
POST,/login,181,16,5,4,1,303,5,251.9843433,4980,normal,0
GET,/users,145,16,5,4,1,303,5,251.9843433,4980,normal,0
POST,/data,94,16,5,4,1,315,5,238.6485995,4986,fast,0
DELETE,/login,36,16,5,4,1,322,5,243.0159184,4961,fast,0
POST,/login,16,16,5,4,1,308,5,234.9827711,4994,fast,0
PATCH,/metrics,28,17,5,4,1,303,5,251.9843433,4980,fast,0
PATCH,/metrics,182,17,5,4,1,308,5,234.9827711,4994,normal,0
POST,/data,291,17,5,4,1,308,5,234.9827711,4994,normal,1
DELETE,/admin,161,18,5,4,1,322,5,243.0159184,4961,normal,0
POST,/admin,81,18,5,4,1,287,5,234.4954096,4998,fast,0
PATCH,/login,173,18,5,4,1,303,5,251.9843433,4980,normal,0
PUT,/users,157,18,5,4,1,315,5,238.6485995,4986,normal,0
POST,/login,81,18,5,4,1,308,5,234.9827711,4994,fast,0
POST,/login,88,18,5,4,1,319,5,243.46375,4857,fast,0
GET,/metrics,80,18,5,4,1,308,5,234.9827711,4994,fast,0
PATCH,/metrics,156,18,5,4,1,319,5,243.46375,4857,normal,0
POST,/login,234,18,5,4,1,313,5,242.773283,4979,normal,1
POST,/data,13,18,5,4,1,281,5,231.1578757,4991,fast,0
PUT,/data,38,19,5,4,1,303,5,251.9843433,4980,fast,0
PUT,/users,79,19,5,4,1,313,5,242.773283,4979,fast,0
PUT,/admin,101,19,5,4,1,303,5,251.9843433,4980,normal,0
DELETE,/admin,40,19,5,4,1,308,5,234.9827711,4994,fast,0
PATCH,/data,93,19,5,4,1,319,5,243.46375,4857,fast,0
PATCH,/users,245,19,5,4,1,319,5,243.46375,4857,normal,1
POST,/login,65,19,5,4,1,305,5,238.7543703,4942,fast,0
POST,/login,207,20,5,4,1,303,5,251.9843433,4980,normal,1
POST,/users,273,20,5,4,1,322,5,243.0159184,4961,normal,1
POST,/login,247,20,5,4,1,303,5,251.9843433,4980,normal,1
GET,/login,153,20,5,4,1,322,5,243.0159184,4961,normal,0
DELETE,/admin,105,20,5,4,1,313,5,242.773283,4979,normal,0
POST,/data,223,21,5,4,1,308,5,234.9827711,4994,normal,1
PATCH,/admin,221,21,5,4,1,287,5,234.4954096,4998,normal,1
PATCH,/metrics,104,21,5,4,1,303,5,251.9843433,4980,normal,0
PUT,/login,219,22,5,4,1,303,5,251.9843433,4980,normal,1
PUT,/login,267,22,5,4,1,303,5,251.9843433,4980,normal,1
DELETE,/login,256,22,5,4,1,313,5,242.773283,4979,normal,1
PATCH,/data,213,22,5,4,1,287,5,234.4954096,4998,normal,1
DELETE,/users,173,22,5,4,1,308,5,234.9827711,4994,normal,0
GET,/metrics,84,22,5,4,1,308,5,234.9827711,4994,fast,0
PUT,/users,44,23,5,4,1,313,5,242.773283,4979,fast,0
POST,/users,172,23,5,4,1,319,5,243.46375,4857,normal,0
POST,/data,139,23,5,4,1,281,5,231.1578757,4991,normal,0
POST,/data,174,23,5,4,1,313,5,242.773283,4979,normal,0
DELETE,/admin,206,23,5,4,1,315,5,238.6485995,4986,normal,1
PATCH,/data,231,23,5,4,1,287,5,234.4954096,4998,normal,1
PUT,/admin,120,23,5,4,1,319,5,243.46375,4857,normal,0
PATCH,/users,227,23,5,4,1,319,5,243.46375,4857,normal,1
POST,/users,216,23,5,4,1,315,5,238.6485995,4986,normal,1
PUT,/metrics,204,0,6,4,1,322,5,243.0159184,4961,normal,1
GET,/metrics,17,0,6,4,1,319,5,243.46375,4857,fast,0
PATCH,/admin,175,0,6,4,1,281,5,231.1578757,4991,normal,0
DELETE,/login,68,0,6,4,1,319,5,243.46375,4857,fast,0
PATCH,/admin,50,0,6,4,1,322,5,243.0159184,4961,fast,0
GET,/data,236,0,6,4,1,281,5,231.1578757,4991,normal,1
PATCH,/admin,103,0,6,4,1,303,5,251.9843433,4980,normal,0
PUT,/metrics,203,0,6,4,1,313,5,242.773283,4979,normal,1
PUT,/data,71,1,6,4,1,319,5,243.46375,4857,fast,0
PUT,/login,114,1,6,4,1,315,5,238.6485995,4986,normal,0
GET,/data,214,1,6,4,1,322,5,243.0159184,4961,normal,1
POST,/metrics,298,1,6,4,1,287,5,234.4954096,4998,normal,1
GET,/login,223,1,6,4,1,308,5,234.9827711,4994,normal,1
GET,/users,125,1,6,4,1,281,5,231.1578757,4991,normal,0
GET,/admin,223,1,6,4,1,281,5,231.1578757,4991,normal,1
PUT,/login,226,1,6,4,1,315,5,238.6485995,4986,normal,1
GET,/data,131,1,6,4,1,322,5,243.0159184,4961,normal,0
POST,/admin,67,2,6,4,1,308,5,234.9827711,4994,fast,0
POST,/login,119,2,6,4,1,313,5,242.773283,4979,normal,0
PATCH,/admin,282,2,6,4,1,315,5,238.6485995,4986,normal,1
PATCH,/data,228,2,6,4,1,287,5,234.4954096,4998,normal,1
POST,/login,37,2,6,4,1,322,5,243.0159184,4961,fast,0
POST,/login,81,2,6,4,1,315,5,238.6485995,4986,fast,0
DELETE,/data,17,2,6,4,1,319,5,243.46375,4857,fast,0
DELETE,/admin,67,2,6,4,1,303,5,251.9843433,4980,fast,0
PATCH,/data,144,3,6,4,1,281,5,231.1578757,4991,normal,0
POST,/login,144,3,6,4,1,315,5,238.6485995,4986,normal,0
GET,/data,251,3,6,4,1,287,5,234.4954096,4998,normal,1
PATCH,/login,67,3,6,4,1,322,5,243.0159184,4961,fast,0
DELETE,/admin,291,4,6,4,1,315,5,238.6485995,4986,normal,1
DELETE,/data,33,4,6,4,1,281,5,231.1578757,4991,fast,0
PUT,/users,182,4,6,4,1,281,5,231.1578757,4991,normal,0
PUT,/admin,146,4,6,4,1,305,5,238.7543703,4942,normal,0
POST,/admin,219,4,6,4,1,308,5,234.9827711,4994,normal,1
POST,/users,296,4,6,4,1,313,5,242.773283,4979,normal,1
PUT,/metrics,283,4,6,4,1,305,5,238.7543703,4942,normal,1
POST,/admin,26,4,6,4,1,322,5,243.0159184,4961,fast,0
POST,/admin,29,4,6,4,1,281,5,231.1578757,4991,fast,0
POST,/data,92,4,6,4,1,287,5,234.4954096,4998,fast,0
GET,/data,205,5,6,4,1,322,5,243.0159184,4961,normal,1
POST,/login,174,5,6,4,1,315,5,238.6485995,4986,normal,0
DELETE,/login,159,5,6,4,1,322,5,243.0159184,4961,normal,0
GET,/admin,123,5,6,4,1,303,5,251.9843433,4980,normal,0
PUT,/users,161,5,6,4,1,319,5,243.46375,4857,normal,0
DELETE,/users,205,5,6,4,1,305,5,238.7543703,4942,normal,1
PATCH,/login,102,5,6,4,1,308,5,234.9827711,4994,normal,0
DELETE,/users,286,5,6,4,1,281,5,231.1578757,4991,normal,1
PATCH,/admin,234,5,6,4,1,281,5,231.1578757,4991,normal,1
DELETE,/data,294,6,6,4,1,287,5,234.4954096,4998,normal,1
PUT,/login,166,6,6,4,1,308,5,234.9827711,4994,normal,0
DELETE,/users,17,6,6,4,1,319,5,243.46375,4857,fast,0
PATCH,/users,237,6,6,4,1,287,5,234.4954096,4998,normal,1
DELETE,/login,161,6,6,4,1,287,5,234.4954096,4998,normal,0
DELETE,/login,77,6,6,4,1,281,5,231.1578757,4991,fast,0
POST,/metrics,157,6,6,4,1,287,5,234.4954096,4998,normal,0
POST,/users,251,7,6,4,1,305,5,238.7543703,4942,normal,1
PATCH,/metrics,75,7,6,4,1,308,5,234.9827711,4994,fast,0
GET,/users,57,7,6,4,1,305,5,238.7543703,4942,fast,0
GET,/users,284,7,6,4,1,281,5,231.1578757,4991,normal,1
GET,/data,77,7,6,4,1,313,5,242.773283,4979,fast,0
GET,/admin,19,7,6,4,1,319,5,243.46375,4857,fast,0
GET,/admin,181,7,6,4,1,319,5,243.46375,4857,normal,0
GET,/data,81,8,6,4,1,313,5,242.773283,4979,fast,0
DELETE,/login,139,8,6,4,1,315,5,238.6485995,4986,normal,0
POST,/data,14,8,6,4,1,287,5,234.4954096,4998,fast,0
GET,/metrics,118,8,6,4,1,305,5,238.7543703,4942,normal,0
PATCH,/users,168,8,6,4,1,281,5,231.1578757,4991,normal,0
POST,/metrics,164,8,6,4,1,281,5,231.1578757,4991,normal,0
POST,/users,125,8,6,4,1,322,5,243.0159184,4961,normal,0
GET,/users,141,8,6,4,1,281,5,231.1578757,4991,normal,0
GET,/data,152,8,6,4,1,281,5,231.1578757,4991,normal,0
DELETE,/users,273,9,6,4,1,308,5,234.9827711,4994,normal,1
POST,/admin,27,9,6,4,1,313,5,242.773283,4979,fast,0
PUT,/users,164,9,6,4,1,305,5,238.7543703,4942,normal,0
PATCH,/admin,298,9,6,4,1,313,5,242.773283,4979,normal,1
GET,/metrics,283,9,6,4,1,313,5,242.773283,4979,normal,1
POST,/users,225,9,6,4,1,281,5,231.1578757,4991,normal,1
PATCH,/metrics,113,9,6,4,1,287,5,234.4954096,4998,normal,0
POST,/admin,94,9,6,4,1,322,5,243.0159184,4961,fast,0
DELETE,/login,100,10,6,4,1,305,5,238.7543703,4942,fast,0
POST,/data,232,10,6,4,1,303,5,251.9843433,4980,normal,1
POST,/login,182,10,6,4,1,305,5,238.7543703,4942,normal,0
PUT,/admin,26,10,6,4,1,308,5,234.9827711,4994,fast,0
DELETE,/users,236,10,6,4,1,281,5,231.1578757,4991,normal,1
POST,/admin,258,10,6,4,1,322,5,243.0159184,4961,normal,1
PATCH,/users,65,10,6,4,1,315,5,238.6485995,4986,fast,0
PATCH,/admin,219,10,6,4,1,303,5,251.9843433,4980,normal,1
DELETE,/login,218,10,6,4,1,319,5,243.46375,4857,normal,1
POST,/data,89,10,6,4,1,315,5,238.6485995,4986,fast,0
POST,/metrics,37,11,6,4,1,315,5,238.6485995,4986,fast,0
